gen,best,mean,std,spread,clear_rate,best_time,best_damage,best_acc,mean_acc,mean_peek_flips,mean_peek_hold,mean_cover_time,mean_aim_x_std,mean_aim_y_std,mean_aim_span_x,mean_aim_span_y,mean_aim_dx,mean_hit_delta,mean_shot_left_frac,mean_shot_mid_frac,mean_shot_right_frac,sigma_used
37,171.993487450048,38.3776472587827,78.4724680253313,316.072696432839,0,2046,2,0.111111111111111,0.0473486236853047,11.3333333333333,12.5333333333333,17.0333333333333,0.219941477449729,0.206032436287345,0.797727791112078,0.748186483364213,0.107351805487263,114.714761213194,0.487752740887137,0.291941483845451,0.220305775267412,0.1
38,1418.05249773797,81.30305934309,260.930266912113,1581.07554713745,0.0333333333333333,-302,1,0.166666666666667,0.0489048339048339,10.2666666666667,11.7333333333333,15.4333333333333,0.22403713422787,0.202001130182549,0.810339262677386,0.756512091097962,0.117583251412872,124.268539896408,0.463088905852064,0.329412404938721,0.207498689209216,0.1
39,1662.84452298062,69.6749004899487,306.836840952254,1828.54794267505,0.0333333333333333,-360,0,0.166666666666667,0.0432714166924693,11,12.3333333333333,17.8666666666667,0.214619210925958,0.191043053375083,0.780694199655355,0.732556906279811,0.102804501920515,126.224705999077,0.419780469974978,0.271578604038558,0.308640925986464,0.1
40,1843.69160738597,219.93318035851,511.522342140167,1907.74207135262,0.1,-304,0,0.222222222222222,0.0667508305008305,9.93333333333333,11.4,16.7333333333333,0.201203935626146,0.202735954103508,0.732378884413448,0.739561944509465,0.113173206725704,91.9658608137467,0.596871858121858,0.29924764049764,0.103880501380501,0.1
41,190.699054610166,43.1553851955156,66.6622676163195,346.478343408282,0,2046,2,0.108108108108108,0.0481573117166338,12.0666666666667,13.6,18.0666666666667,0.221658457920643,0.223516651417639,0.777690456680855,0.796764861711895,0.115290997354605,112.641393325593,0.54512130635012,0.270851934680232,0.184026758969648,0.1
42,1557.6303030303,220.616886656206,485.192805092152,1812.96038433112,0.133333333333333,-106,0,0.136363636363636,0.0534464496945771,9.93333333333333,11,16.9,0.243441824312625,0.222802295608186,0.83104996064089,0.790287062194872,0.129329604169512,109.767355599012,0.434234808896651,0.314921947083029,0.217509910686987,0.1
43,200.903922125559,27.9737938147966,96.5015169811715,431.287009302727,0,620,3,0.133333333333333,0.0447447756219686,11.9333333333333,13.4666666666667,17.8666666666667,0.237660136851295,0.198380731145393,0.837544731247945,0.743992367494601,0.123415523228348,117.964653201567,0.411439663588786,0.304645757189617,0.283914579221597,0.1
44,2202.68888888889,99.8783975679376,398.274058561634,2363.79846324365,0.0333333333333333,-614,0,0.25,0.0475987583285309,11.7333333333333,12.8,18.6333333333333,0.212660665849535,0.201529959392816,0.756814140018076,0.727188860814609,0.110717263932645,116.632802154737,0.3984010532194,0.318621925781296,0.282977020999304,0.1
45,2494.16923076923,158.779457622984,546.445881262754,2779.49931207004,0.0666666666666667,-892,0,0.5,0.0507968276478535,10.5,11.8666666666667,19.1333333333333,0.222806717795803,0.211318905855882,0.777668308311568,0.763033962075914,0.123953854887929,113.279125391349,0.479985060221553,0.28931514742553,0.230699792352917,0.1
46,2154.77443609023,168.342609231399,413.626916949808,2219.90784100135,0.0666666666666667,-734,0,0.333333333333333,0.0664988064988065,10.9333333333333,12.2,16.4,0.228719646917226,0.228832404267903,0.79704525637343,0.835589779434638,0.130418642990165,93.6594647364655,0.465858550858551,0.340724569528917,0.193416879612532,0.1
47,125.590652557319,25.582714765549,81.5542980315669,305.920733858132,0,2044,0,0.0476190476190476,0.0364916564916565,10.9333333333333,12.4666666666667,16.3666666666667,0.239963411659125,0.209344541509584,0.812969249116557,0.76054781624501,0.117650002661037,130.520876808021,0.370612268981834,0.310160537986625,0.319227193031541,0.1
48,2054.58060606061,147.15312320711,480.983265153211,2189.9631718969,0.0666666666666667,-692,0,0.272727272727273,0.0520606254816781,10.2,11.6666666666667,15.3333333333333,0.217515196641858,0.197153573247692,0.781910005449745,0.738668774451629,0.107996233163387,117.128884184285,0.457029034683497,0.303515321135458,0.239455644181045,0.1
49,208.229038733028,42.3677839140204,76.7946368998015,355.889783991327,0,2048,2,0.166666666666667,0.0469479838992034,11.3333333333333,12.8666666666667,17,0.226825615968297,0.221697176937515,0.77861596866568,0.76841208178552,0.129012537814785,109.747170423309,0.54810358983379,0.272037267554095,0.179859142612115,0.1
